@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute lDisHandTip numeric
@attribute lDisHandThumb numeric
@attribute lDisTipThumb numeric
@attribute outputs-1 {0,1,2}

@data
22031,'2016/04/30 12:59:24:152',10,0.67216,0.7143,0.047808,2
22032,'2016/04/30 12:59:24:169',10,0.672317,0.716613,0.049969,2
22033,'2016/04/30 12:59:24:186',10,0.672317,0.716613,0.049969,2
22034,'2016/04/30 12:59:24:202',10,0.671587,0.714325,0.048261,2
22035,'2016/04/30 12:59:24:218',10,0.671587,0.714325,0.048261,2
22036,'2016/04/30 12:59:24:238',10,0.671567,0.71455,0.048508,2
22037,'2016/04/30 12:59:24:251',10,0.671567,0.71455,0.048508,2
22038,'2016/04/30 12:59:24:269',10,0.672533,0.716338,0.04894,2
22039,'2016/04/30 12:59:24:286',10,0.672533,0.716338,0.04894,2
22040,'2016/04/30 12:59:24:303',10,0.67454,0.717745,0.048268,2
22041,'2016/04/30 12:59:24:317',10,0.67454,0.717745,0.048268,2
22042,'2016/04/30 12:59:24:338',10,0.674045,0.717043,0.048689,2
22043,'2016/04/30 12:59:24:351',10,0.674045,0.717043,0.048689,2
22044,'2016/04/30 12:59:24:370',10,0.675451,0.71958,0.049465,2
22045,'2016/04/30 12:59:24:384',10,0.675451,0.71958,0.049465,2
22046,'2016/04/30 12:59:24:402',10,0.677456,0.72123,0.04906,2
22047,'2016/04/30 12:59:24:418',10,0.677456,0.72123,0.04906,2
22048,'2016/04/30 12:59:24:436',10,0.676297,0.72116,0.049868,2
22049,'2016/04/30 12:59:24:452',10,0.676297,0.72116,0.049868,2
22050,'2016/04/30 12:59:24:467',10,0.678569,0.721166,0.048722,2
22051,'2016/04/30 12:59:24:486',10,0.678569,0.721166,0.048722,2
22052,'2016/04/30 12:59:24:500',10,0.679653,0.723266,0.052901,2
22053,'2016/04/30 12:59:24:518',10,0.679653,0.723266,0.052901,2
22054,'2016/04/30 12:59:24:536',10,0.681741,0.727211,0.051544,2
22055,'2016/04/30 12:59:24:553',10,0.681741,0.727211,0.051544,2
22056,'2016/04/30 12:59:24:568',10,0.682835,0.726021,0.048501,2
22057,'2016/04/30 12:59:24:587',10,0.682835,0.726021,0.048501,2
22058,'2016/04/30 12:59:24:602',10,0.685271,0.728468,0.048672,2
22059,'2016/04/30 12:59:24:621',10,0.685271,0.728468,0.048672,2
22060,'2016/04/30 12:59:24:634',10,0.685194,0.728021,0.048078,2
22061,'2016/04/30 12:59:24:653',10,0.685194,0.728021,0.048078,2
22062,'2016/04/30 12:59:24:668',10,0.686314,0.730529,0.053416,2
22063,'2016/04/30 12:59:24:685',10,0.686314,0.730529,0.053416,2
22064,'2016/04/30 12:59:24:702',10,0.687732,0.729332,0.047614,2
22065,'2016/04/30 12:59:24:719',10,0.687732,0.729332,0.047614,2
22066,'2016/04/30 12:59:24:733',10,0.681518,0.722885,0.048111,2
22067,'2016/04/30 12:59:24:753',10,0.681518,0.722885,0.048111,2
22068,'2016/04/30 12:59:24:770',10,0.681793,0.722445,0.048322,2
22069,'2016/04/30 12:59:24:784',10,0.681793,0.722445,0.048322,2
22070,'2016/04/30 12:59:24:804',10,0.682215,0.723604,0.048911,2
22071,'2016/04/30 12:59:24:819',10,0.682215,0.723604,0.048911,2
22072,'2016/04/30 12:59:24:836',10,0.68315,0.723285,0.048164,2
22073,'2016/04/30 12:59:24:854',10,0.68315,0.723285,0.048164,2
22074,'2016/04/30 12:59:24:870',10,0.684336,0.725828,0.050678,2
22075,'2016/04/30 12:59:24:884',10,0.684336,0.725828,0.050678,2
22076,'2016/04/30 12:59:24:902',10,0.68574,0.726927,0.049523,2
22077,'2016/04/30 12:59:24:919',10,0.68574,0.726927,0.049523,2
22078,'2016/04/30 12:59:24:935',10,0.686294,0.726045,0.045574,2
22079,'2016/04/30 12:59:24:951',10,0.686294,0.726045,0.045574,2
22080,'2016/04/30 12:59:24:970',10,0.687924,0.726673,0.046256,2
22081,'2016/04/30 12:59:24:986',10,0.687924,0.726673,0.046256,2
22082,'2016/04/30 12:59:25:001',10,0.688695,0.726208,0.046111,2
22083,'2016/04/30 12:59:25:019',10,0.688695,0.726208,0.046111,2
22084,'2016/04/30 12:59:25:035',10,0.691782,0.72854,0.046459,2
22085,'2016/04/30 12:59:25:053',10,0.690212,0.740705,0.05997,2
22086,'2016/04/30 12:59:25:067',10,0.690212,0.740705,0.05997,2
22087,'2016/04/30 12:59:25:087',10,0.690044,0.740425,0.060403,2
22088,'2016/04/30 12:59:25:101',10,0.690044,0.740425,0.060403,2
22089,'2016/04/30 12:59:25:118',10,0.689395,0.726756,0.044682,2
22090,'2016/04/30 12:59:25:136',10,0.689395,0.726756,0.044682,2
22091,'2016/04/30 12:59:25:153',10,0.689395,0.726756,0.044682,2
22092,'2016/04/30 12:59:25:168',10,0.689395,0.726756,0.044682,2
22093,'2016/04/30 12:59:25:185',10,0.689395,0.726756,0.044682,2
22094,'2016/04/30 12:59:25:201',10,0.689395,0.726756,0.044682,2
22095,'2016/04/30 12:59:25:218',10,0.689395,0.726756,0.044682,2
22096,'2016/04/30 12:59:25:237',10,0.68922,0.727324,0.047358,2
22097,'2016/04/30 12:59:25:252',10,0.68922,0.727324,0.047358,2
22098,'2016/04/30 12:59:25:268',10,0.683938,0.728305,0.058122,2
22099,'2016/04/30 12:59:25:284',10,0.683938,0.730555,0.056196,2
22100,'2016/04/30 12:59:25:301',10,0.681361,0.72122,0.048759,2
22101,'2016/04/30 12:59:25:319',10,0.678945,0.728366,0.059983,2
22102,'2016/04/30 12:59:25:333',10,0.680999,0.730707,0.059983,2
22103,'2016/04/30 12:59:25:353',10,0.67698,0.716173,0.047175,2
22104,'2016/04/30 12:59:25:366',10,0.673456,0.719028,0.054388,2
22105,'2016/04/30 12:59:25:384',10,0.673456,0.719028,0.054388,2
22106,'2016/04/30 12:59:25:400',10,0.669863,0.71934,0.061644,2
22107,'2016/04/30 12:59:25:417',10,0.669863,0.708936,0.047261,2
22108,'2016/04/30 12:59:25:434',10,0.665854,0.704889,0.047121,2
22109,'2016/04/30 12:59:25:452',10,0.661743,0.699192,0.045374,2
22110,'2016/04/30 12:59:25:470',10,0.658449,0.694951,0.045613,2
22111,'2016/04/30 12:59:25:485',10,0.658449,0.694951,0.045613,2
22112,'2016/04/30 12:59:25:504',10,0.655909,0.692315,0.045547,2
22113,'2016/04/30 12:59:25:517',10,0.655734,0.692158,0.045547,2
22114,'2016/04/30 12:59:25:535',10,0.653566,0.688484,0.046712,2
22115,'2016/04/30 12:59:25:553',10,0.651043,0.686357,0.048733,2
22116,'2016/04/30 12:59:25:567',10,0.651043,0.686357,0.048733,2
22117,'2016/04/30 12:59:25:585',10,0.649194,0.684632,0.048233,2
22118,'2016/04/30 12:59:25:604',10,0.649194,0.684632,0.048233,2
22119,'2016/04/30 12:59:25:620',10,0.647617,0.683289,0.046345,2
22120,'2016/04/30 12:59:25:634',10,0.647617,0.683289,0.046345,2
22121,'2016/04/30 12:59:25:651',10,0.646117,0.681796,0.045752,2
22122,'2016/04/30 12:59:25:669',10,0.646117,0.681796,0.045752,2
22123,'2016/04/30 12:59:25:685',10,0.644842,0.681353,0.047999,2
22124,'2016/04/30 12:59:25:701',10,0.644842,0.681353,0.047999,2
22125,'2016/04/30 12:59:25:719',10,0.644726,0.681665,0.046702,2
22126,'2016/04/30 12:59:25:737',10,0.644726,0.681665,0.046702,2
22127,'2016/04/30 12:59:25:751',10,0.648479,0.684683,0.047695,2
22128,'2016/04/30 12:59:25:768',10,0.648479,0.684683,0.047695,2
22129,'2016/04/30 12:59:25:784',10,0.648479,0.684683,0.047695,2
22130,'2016/04/30 12:59:25:802',10,0.649183,0.685387,0.047695,2
22131,'2016/04/30 12:59:25:817',10,0.648319,0.685134,0.047238,2
22132,'2016/04/30 12:59:25:834',10,0.648184,0.685295,0.048367,2
22133,'2016/04/30 12:59:25:853',10,0.648573,0.686675,0.05292,2
22134,'2016/04/30 12:59:25:867',10,0.648573,0.685998,0.046969,2
22135,'2016/04/30 12:59:25:887',10,0.647418,0.686502,0.052474,2
22136,'2016/04/30 12:59:25:901',10,0.647418,0.685828,0.048278,2
22137,'2016/04/30 12:59:25:918',10,0.647505,0.68444,0.046541,2
22138,'2016/04/30 12:59:25:935',10,0.647505,0.68444,0.046541,2
22139,'2016/04/30 12:59:25:952',10,0.648323,0.687757,0.052301,2
22140,'2016/04/30 12:59:25:969',10,0.648323,0.686393,0.047826,2
22141,'2016/04/30 12:59:25:984',10,0.649904,0.68797,0.047826,2
22142,'2016/04/30 12:59:26:005',10,0.648398,0.687253,0.048653,2
22143,'2016/04/30 12:59:26:018',10,0.648814,0.688408,0.054056,2
22144,'2016/04/30 12:59:26:035',10,0.648814,0.687146,0.04784,2
22145,'2016/04/30 12:59:26:053',10,0.64879,0.686545,0.04749,2
22146,'2016/04/30 12:59:26:067',10,0.64879,0.686545,0.04749,2
22147,'2016/04/30 12:59:26:087',10,0.650803,0.689261,0.053065,2
22148,'2016/04/30 12:59:26:101',10,0.650803,0.687933,0.047594,2
22149,'2016/04/30 12:59:26:119',10,0.651106,0.688423,0.046751,2
22150,'2016/04/30 12:59:26:134',10,0.651106,0.688423,0.046751,2
22151,'2016/04/30 12:59:26:154',10,0.651832,0.68926,0.051748,2
22152,'2016/04/30 12:59:26:167',10,0.651832,0.688214,0.046796,2
22153,'2016/04/30 12:59:26:184',10,0.652436,0.689363,0.046977,2
22154,'2016/04/30 12:59:26:202',10,0.652436,0.689363,0.046977,2
22155,'2016/04/30 12:59:26:220',10,0.652761,0.688798,0.047125,2
22156,'2016/04/30 12:59:26:235',10,0.652761,0.688798,0.047125,2
22157,'2016/04/30 12:59:26:250',10,0.651425,0.687893,0.047303,2
22158,'2016/04/30 12:59:26:271',10,0.651425,0.687893,0.047303,2
22159,'2016/04/30 12:59:26:284',10,0.651999,0.688728,0.04716,2
22160,'2016/04/30 12:59:26:302',10,0.652123,0.688166,0.046876,2
22161,'2016/04/30 12:59:26:320',10,0.651496,0.686185,0.045456,2
22162,'2016/04/30 12:59:26:334',10,0.651496,0.686185,0.045456,2
22163,'2016/04/30 12:59:26:352',10,0.651961,0.686471,0.046994,2
22164,'2016/04/30 12:59:26:369',10,0.651961,0.686471,0.046994,2
22165,'2016/04/30 12:59:26:385',10,0.651961,0.686471,0.046994,2
22166,'2016/04/30 12:59:26:401',10,0.652094,0.685751,0.045264,2
22167,'2016/04/30 12:59:26:418',10,0.653233,0.686054,0.044461,2
22168,'2016/04/30 12:59:26:436',10,0.653128,0.6876,0.047047,2
22169,'2016/04/30 12:59:26:450',10,0.654862,0.687987,0.045529,2
22170,'2016/04/30 12:59:26:468',10,0.654862,0.687987,0.045529,2
22171,'2016/04/30 12:59:26:485',10,0.656677,0.690209,0.046057,2
22172,'2016/04/30 12:59:26:503',10,0.656677,0.690209,0.046057,2
22173,'2016/04/30 12:59:26:517',10,0.651445,0.683609,0.05068,2
22174,'2016/04/30 12:59:26:535',10,0.651445,0.685075,0.04655,2
22175,'2016/04/30 12:59:26:552',10,0.653445,0.68707,0.04655,2
22176,'2016/04/30 12:59:26:567',10,0.654586,0.687324,0.04655,2
22177,'2016/04/30 12:59:26:586',10,0.658376,0.691455,0.045773,2
22178,'2016/04/30 12:59:26:601',10,0.658376,0.691455,0.045773,2
22179,'2016/04/30 12:59:26:620',10,0.658376,0.691455,0.045773,2
22180,'2016/04/30 12:59:26:636',10,0.658376,0.691455,0.045773,2
22181,'2016/04/30 12:59:26:652',10,0.66066,0.693083,0.048174,2
22182,'2016/04/30 12:59:26:667',10,0.659451,0.690324,0.051723,2
22183,'2016/04/30 12:59:26:684',10,0.659451,0.691291,0.045531,2
22184,'2016/04/30 12:59:26:701',10,0.660039,0.693812,0.048191,2
22185,'2016/04/30 12:59:26:718',10,0.660649,0.693285,0.051359,2
22186,'2016/04/30 12:59:26:735',10,0.660649,0.694081,0.048048,2
22187,'2016/04/30 12:59:26:750',10,0.665397,0.698863,0.048686,2
22188,'2016/04/30 12:59:26:770',10,0.665397,0.698863,0.048686,2
22189,'2016/04/30 12:59:26:784',10,0.664241,0.697181,0.051161,2
22190,'2016/04/30 12:59:26:801',10,0.664241,0.698976,0.049589,2
22191,'2016/04/30 12:59:26:819',10,0.663482,0.698419,0.050106,2
22192,'2016/04/30 12:59:26:834',10,0.663482,0.698419,0.050106,2
22193,'2016/04/30 12:59:26:853',10,0.66239,0.697829,0.049115,2
22194,'2016/04/30 12:59:26:868',10,0.66239,0.697829,0.049115,2
22195,'2016/04/30 12:59:26:888',10,0.662143,0.698662,0.049728,2
22196,'2016/04/30 12:59:26:900',10,0.662143,0.698662,0.049728,2
22197,'2016/04/30 12:59:26:920',10,0.660977,0.69829,0.050662,2
22198,'2016/04/30 12:59:26:934',10,0.660977,0.69829,0.050662,2
22199,'2016/04/30 12:59:26:950',10,0.661376,0.697661,0.045664,2
22200,'2016/04/30 12:59:26:967',10,0.661376,0.697252,0.049019,2
22201,'2016/04/30 12:59:26:984',10,0.663179,0.699724,0.049837,2
22202,'2016/04/30 12:59:27:002',10,0.663179,0.699724,0.049837,2
22203,'2016/04/30 12:59:27:017',10,0.66331,0.701586,0.047141,2
22204,'2016/04/30 12:59:27:036',10,0.66331,0.69969,0.049766,2
22205,'2016/04/30 12:59:27:050',10,0.664274,0.701771,0.046804,2
22206,'2016/04/30 12:59:27:067',10,0.664274,0.701294,0.049631,2
22207,'2016/04/30 12:59:27:084',10,0.662984,0.700882,0.050029,2
22208,'2016/04/30 12:59:27:100',10,0.662984,0.700882,0.050029,2
22209,'2016/04/30 12:59:27:118',10,0.663045,0.700452,0.049734,2
22210,'2016/04/30 12:59:27:138',10,0.663045,0.700452,0.049734,2
22211,'2016/04/30 12:59:27:152',10,0.662954,0.701055,0.049461,2
22212,'2016/04/30 12:59:27:168',10,0.662954,0.701055,0.049461,2
22213,'2016/04/30 12:59:27:184',10,0.661941,0.699227,0.048862,2
22214,'2016/04/30 12:59:27:202',10,0.661941,0.699227,0.048862,2
22215,'2016/04/30 12:59:27:218',10,0.662723,0.700728,0.05046,2
22216,'2016/04/30 12:59:27:235',10,0.662723,0.700728,0.05046,2
22217,'2016/04/30 12:59:27:251',10,0.664252,0.701364,0.045459,2
22218,'2016/04/30 12:59:27:269',10,0.664252,0.702476,0.049631,2
22219,'2016/04/30 12:59:27:286',10,0.665387,0.703727,0.047775,2
22220,'2016/04/30 12:59:27:300',10,0.665387,0.703727,0.047775,2
22221,'2016/04/30 12:59:27:317',10,0.665179,0.702995,0.049033,2
22222,'2016/04/30 12:59:27:334',10,0.665179,0.702995,0.049033,2
22223,'2016/04/30 12:59:27:351',10,0.666659,0.703932,0.048575,2
22224,'2016/04/30 12:59:27:368',10,0.666659,0.703932,0.048575,2
22225,'2016/04/30 12:59:27:385',10,0.666593,0.704954,0.048325,2
22226,'2016/04/30 12:59:27:401',10,0.666593,0.704954,0.048325,2
22227,'2016/04/30 12:59:27:420',10,0.666984,0.704896,0.048854,2
22228,'2016/04/30 12:59:27:436',10,0.666984,0.704896,0.048854,2
22229,'2016/04/30 12:59:27:452',10,0.668536,0.705622,0.046683,2
22230,'2016/04/30 12:59:27:470',10,0.668536,0.705622,0.046683,2
22231,'2016/04/30 12:59:27:484',10,0.663778,0.701851,0.047976,2
22232,'2016/04/30 12:59:27:502',10,0.663778,0.701851,0.047976,2
22233,'2016/04/30 12:59:27:519',10,0.667699,0.703446,0.045215,2
22234,'2016/04/30 12:59:27:536',10,0.667699,0.703446,0.045215,2
22235,'2016/04/30 12:59:27:551',10,0.667257,0.703381,0.045167,2
22236,'2016/04/30 12:59:27:569',10,0.667257,0.703381,0.045167,2
22237,'2016/04/30 12:59:27:584',10,0.667761,0.704676,0.045805,2
22238,'2016/04/30 12:59:27:602',10,0.667761,0.704676,0.045805,2
22239,'2016/04/30 12:59:27:620',10,0.667087,0.702858,0.044574,2
22240,'2016/04/30 12:59:27:634',10,0.667087,0.702858,0.044574,2
22241,'2016/04/30 12:59:27:653',10,0.665045,0.702224,0.045865,2
22242,'2016/04/30 12:59:27:670',10,0.665045,0.702224,0.045865,2
22243,'2016/04/30 12:59:27:685',10,0.664103,0.700423,0.044932,2
22244,'2016/04/30 12:59:27:700',10,0.664103,0.700423,0.044932,2
22245,'2016/04/30 12:59:27:720',10,0.660124,0.697092,0.042533,2
22246,'2016/04/30 12:59:27:734',10,0.660124,0.696254,0.044725,2
22247,'2016/04/30 12:59:27:754',10,0.659371,0.694938,0.044471,2
22248,'2016/04/30 12:59:27:769',10,0.659371,0.694938,0.044471,2
22249,'2016/04/30 12:59:27:784',10,0.657455,0.694015,0.045252,2
22250,'2016/04/30 12:59:27:803',10,0.657455,0.694015,0.045252,2
22251,'2016/04/30 12:59:27:818',10,0.658901,0.696351,0.046056,2
22252,'2016/04/30 12:59:27:834',10,0.658901,0.696351,0.046056,2
22253,'2016/04/30 12:59:27:851',10,0.660609,0.696134,0.04374,2
22254,'2016/04/30 12:59:27:869',10,0.660609,0.696134,0.04374,2
22255,'2016/04/30 12:59:27:885',10,0.660464,0.697293,0.04534,2
22256,'2016/04/30 12:59:27:902',10,0.660464,0.697293,0.04534,2
22257,'2016/04/30 12:59:27:919',10,0.6629,0.695167,0.03811,2
22258,'2016/04/30 12:59:27:933',10,0.6629,0.697619,0.043301,2
22259,'2016/04/30 12:59:27:953',10,0.669346,0.7048,0.043098,2
22260,'2016/04/30 12:59:27:968',10,0.669346,0.7048,0.043098,2
22261,'2016/04/30 12:59:27:985',10,0.680846,0.717413,0.044209,2
22262,'2016/04/30 12:59:28:001',10,0.680846,0.717413,0.044209,2
22263,'2016/04/30 12:59:28:018',10,0.684294,0.721834,0.044933,2
22264,'2016/04/30 12:59:28:036',10,0.684294,0.721834,0.044933,2
22265,'2016/04/30 12:59:28:053',10,0.687624,0.723214,0.042995,2
22266,'2016/04/30 12:59:28:069',10,0.687624,0.723214,0.042995,2
22267,'2016/04/30 12:59:28:085',10,0.68974,0.72773,0.045096,2
22268,'2016/04/30 12:59:28:102',10,0.68974,0.72773,0.045096,2
22269,'2016/04/30 12:59:28:118',10,0.692983,0.730129,0.044037,2
22270,'2016/04/30 12:59:28:135',10,0.692983,0.730129,0.044037,2
22271,'2016/04/30 12:59:28:151',10,0.695447,0.732452,0.043298,2
22272,'2016/04/30 12:59:28:168',10,0.695447,0.732452,0.043298,2
22273,'2016/04/30 12:59:28:186',10,0.698961,0.737326,0.044394,2
22274,'2016/04/30 12:59:28:202',10,0.698961,0.737326,0.044394,2
22275,'2016/04/30 12:59:28:221',10,0.700603,0.737721,0.042936,2
22276,'2016/04/30 12:59:28:234',10,0.700603,0.737721,0.042936,2
22277,'2016/04/30 12:59:28:252',10,0.702373,0.742485,0.045753,2
22278,'2016/04/30 12:59:28:268',10,0.702373,0.742485,0.045753,2
22279,'2016/04/30 12:59:28:284',10,0.704001,0.740919,0.043429,2
22280,'2016/04/30 12:59:28:302',10,0.704001,0.740919,0.043429,2
22281,'2016/04/30 12:59:28:318',10,0.705488,0.742575,0.04292,2
22282,'2016/04/30 12:59:28:337',10,0.705488,0.742575,0.04292,2
22283,'2016/04/30 12:59:28:350',10,0.701198,0.740303,0.045093,2
22284,'2016/04/30 12:59:28:368',10,0.701198,0.740303,0.045093,2
22285,'2016/04/30 12:59:28:386',10,0.702058,0.741371,0.045169,2
22286,'2016/04/30 12:59:28:400',10,0.702058,0.741371,0.045169,2
22287,'2016/04/30 12:59:28:419',10,0.701099,0.739282,0.044272,2
22288,'2016/04/30 12:59:28:435',10,0.701099,0.739282,0.044272,2
22289,'2016/04/30 12:59:28:453',10,0.704404,0.752896,0.054276,2
22290,'2016/04/30 12:59:28:468',10,0.704404,0.752896,0.054276,2
22291,'2016/04/30 12:59:28:484',10,0.70447,0.759147,0.065402,2
22292,'2016/04/30 12:59:28:503',10,0.704196,0.75887,0.065402,2
22293,'2016/04/30 12:59:28:518',10,0.703968,0.743372,0.045435,2
22294,'2016/04/30 12:59:28:535',10,0.703968,0.743372,0.045435,2
22295,'2016/04/30 12:59:28:554',10,0.705746,0.758829,0.05816,2
22296,'2016/04/30 12:59:28:569',10,0.705746,0.758829,0.05816,2
22297,'2016/04/30 12:59:28:584',10,0.705678,0.757171,0.061737,2
22298,'2016/04/30 12:59:28:602',10,0.705678,0.757171,0.061737,2
22299,'2016/04/30 12:59:28:617',10,0.704565,0.7564,0.058421,2
22300,'2016/04/30 12:59:28:635',10,0.70499,0.756806,0.058421,2
22301,'2016/04/30 12:59:28:651',10,0.703164,0.754476,0.060379,2
22302,'2016/04/30 12:59:28:668',10,0.703164,0.754476,0.060379,2
22303,'2016/04/30 12:59:28:685',10,0.701822,0.742962,0.051316,2
22304,'2016/04/30 12:59:28:702',10,0.701822,0.742962,0.051316,2
22305,'2016/04/30 12:59:28:720',10,0.699842,0.736302,0.043505,2
22306,'2016/04/30 12:59:28:733',10,0.699842,0.736302,0.043505,2
22307,'2016/04/30 12:59:28:752',10,0.697771,0.738294,0.048211,2
22308,'2016/04/30 12:59:28:768',10,0.697771,0.738294,0.048211,2
22309,'2016/04/30 12:59:28:784',10,0.694557,0.736935,0.049385,2
22310,'2016/04/30 12:59:28:802',10,0.69501,0.737365,0.049385,2
22311,'2016/04/30 12:59:28:817',10,0.689647,0.727111,0.04309,2
22312,'2016/04/30 12:59:28:836',10,0.689536,0.72699,0.04309,2
22313,'2016/04/30 12:59:28:851',10,0.686551,0.723448,0.043318,2
22314,'2016/04/30 12:59:28:867',10,0.686551,0.723448,0.043318,2
22315,'2016/04/30 12:59:28:886',10,0.681412,0.71647,0.04215,2
22316,'2016/04/30 12:59:28:902',10,0.681412,0.71647,0.04215,2
22317,'2016/04/30 12:59:28:919',10,0.675452,0.710933,0.043158,2
22318,'2016/04/30 12:59:28:936',10,0.6699,0.7054,0.043158,2
22319,'2016/04/30 12:59:28:952',10,0.665493,0.701926,0.04302,2
22320,'2016/04/30 12:59:28:968',10,0.665493,0.701926,0.04302,2
22321,'2016/04/30 12:59:28:987',10,0.659603,0.694493,0.042979,2
22322,'2016/04/30 12:59:29:002',10,0.659603,0.694493,0.042979,2
22323,'2016/04/30 12:59:29:018',10,0.654806,0.689653,0.041923,2
22324,'2016/04/30 12:59:29:034',10,0.654806,0.689653,0.041923,2
22325,'2016/04/30 12:59:29:051',10,0.651462,0.687136,0.042234,2
22326,'2016/04/30 12:59:29:069',10,0.651576,0.687243,0.042234,2
22327,'2016/04/30 12:59:29:085',10,0.646789,0.682509,0.043476,2
22328,'2016/04/30 12:59:29:103',10,0.646801,0.682513,0.043476,2
22329,'2016/04/30 12:59:29:117',10,0.643436,0.678133,0.042935,2
22330,'2016/04/30 12:59:29:134',10,0.643436,0.678133,0.042935,2
22331,'2016/04/30 12:59:29:152',10,0.640481,0.675365,0.043709,2
22332,'2016/04/30 12:59:29:167',10,0.640481,0.675365,0.043709,2
22333,'2016/04/30 12:59:29:185',10,0.637892,0.672165,0.042604,2
22334,'2016/04/30 12:59:29:201',10,0.638009,0.672274,0.042604,2
22335,'2016/04/30 12:59:29:220',10,0.635116,0.670726,0.043951,2
22336,'2016/04/30 12:59:29:234',10,0.635116,0.670726,0.043951,2
22337,'2016/04/30 12:59:29:250',10,0.633405,0.668119,0.042935,2
22338,'2016/04/30 12:59:29:269',10,0.630466,0.668213,0.049899,2
22339,'2016/04/30 12:59:29:285',10,0.630466,0.664751,0.043142,2
22340,'2016/04/30 12:59:29:302',10,0.630416,0.664684,0.043142,2
22341,'2016/04/30 12:59:29:319',10,0.627126,0.660045,0.042296,2
22342,'2016/04/30 12:59:29:335',10,0.627046,0.660533,0.042179,2
22343,'2016/04/30 12:59:29:351',10,0.624294,0.658471,0.044254,2
22344,'2016/04/30 12:59:29:370',10,0.622834,0.658842,0.04521,2
22345,'2016/04/30 12:59:29:385',10,0.62179,0.654928,0.043926,2
22346,'2016/04/30 12:59:29:401',10,0.630163,0.663351,0.043926,2
22347,'2016/04/30 12:59:29:417',10,0.627566,0.661055,0.042671,2
22348,'2016/04/30 12:59:29:434',10,0.627566,0.661055,0.042671,2
22349,'2016/04/30 12:59:29:452',10,0.627054,0.660837,0.043422,2
22350,'2016/04/30 12:59:29:468',10,0.627054,0.660837,0.043422,2
22351,'2016/04/30 12:59:29:487',10,0.626164,0.659237,0.043544,2
22352,'2016/04/30 12:59:29:500',10,0.628353,0.661461,0.043544,2
22353,'2016/04/30 12:59:29:520',10,0.627156,0.660294,0.042855,2
22354,'2016/04/30 12:59:29:535',10,0.627156,0.660294,0.042855,2
22355,'2016/04/30 12:59:29:551',10,0.628856,0.662891,0.044078,2
22356,'2016/04/30 12:59:29:570',10,0.628856,0.662891,0.044078,2
22357,'2016/04/30 12:59:29:584',10,0.629773,0.665601,0.051329,2
22358,'2016/04/30 12:59:29:602',10,0.630788,0.664931,0.049648,2
22359,'2016/04/30 12:59:29:619',10,0.630788,0.666389,0.045173,2
22360,'2016/04/30 12:59:29:637',10,0.631575,0.668792,0.047159,2
22361,'2016/04/30 12:59:29:650',10,0.631575,0.668792,0.047159,2
22362,'2016/04/30 12:59:29:667',10,0.632843,0.670046,0.047159,2
22363,'2016/04/30 12:59:29:684',10,0.633886,0.671605,0.047214,2
22364,'2016/04/30 12:59:29:702',10,0.62877,0.666383,0.047214,2
22365,'2016/04/30 12:59:29:719',10,0.629558,0.667605,0.048611,2
22366,'2016/04/30 12:59:29:735',10,0.628558,0.666463,0.048633,2
22367,'2016/04/30 12:59:29:753',10,0.629962,0.66747,0.046902,2
22368,'2016/04/30 12:59:29:768',10,0.631199,0.668717,0.046902,2
22369,'2016/04/30 12:59:29:786',10,0.630852,0.668875,0.049288,2
22370,'2016/04/30 12:59:29:801',10,0.63092,0.667816,0.053227,2
22371,'2016/04/30 12:59:29:818',10,0.63092,0.668195,0.048008,2
22372,'2016/04/30 12:59:29:834',10,0.629289,0.666546,0.048008,2
22373,'2016/04/30 12:59:29:854',10,0.62977,0.667926,0.049152,2
22374,'2016/04/30 12:59:29:869',10,0.629893,0.668061,0.051737,2
22375,'2016/04/30 12:59:29:884',10,0.629893,0.668233,0.049027,2
